item_category,item,ambiguity,length,resolution,finality,critical_word_index,word_index,word,surprisal
critical,1,unambiguous,short,object,final,9,9,grew.,10.701111555099487
critical,1,unambiguous,short,object,nonfinal,9,0,As,19.040546417236328
critical,1,unambiguous,short,object,nonfinal,9,1,the,3.442674398422241
critical,1,unambiguous,short,object,nonfinal,9,2,professor,12.699251174926758
critical,1,unambiguous,short,object,nonfinal,9,3,wrote,9.002317428588867
critical,1,unambiguous,short,object,nonfinal,9,4,the,3.008529663085937
critical,1,unambiguous,short,object,nonfinal,9,5,new,7.4896559715271
critical,1,unambiguous,short,object,nonfinal,9,6,chapter,6.965927600860596
critical,1,unambiguous,short,object,nonfinal,9,7,the,7.366528511047363
critical,1,unambiguous,short,object,nonfinal,9,8,textbook,11.498006820678713
critical,1,unambiguous,short,object,nonfinal,9,9,grew,7.801409721374512
critical,1,unambiguous,short,object,nonfinal,9,10,much,8.514693260192871
critical,1,unambiguous,short,object,nonfinal,9,11,longer,3.62818455696106
critical,1,unambiguous,short,object,nonfinal,9,12,than,4.9301838874816895
critical,1,unambiguous,short,object,nonfinal,9,13,expected.,5.811808109283447
critical,1,unambiguous,long,object,final,11,0,As,19.040546417236328
critical,1,unambiguous,long,object,final,11,1,the,3.442674398422241
critical,1,unambiguous,long,object,final,11,2,professor,12.699251174926758
critical,1,unambiguous,long,object,final,11,3,wrote,9.002317428588867
critical,1,unambiguous,long,object,final,11,4,the,3.008529663085937
critical,1,unambiguous,long,object,final,11,5,new,7.4896559715271
critical,1,unambiguous,long,object,final,11,6,chapter,6.965927600860596
critical,1,unambiguous,long,object,final,11,7,the,7.366528511047363
critical,1,unambiguous,long,object,final,11,8,textbook,11.498006820678713
critical,1,unambiguous,long,object,final,11,9,on,5.996104717254639
critical,1,unambiguous,long,object,final,11,10,biology,10.47523307800293
critical,1,unambiguous,long,object,final,11,11,grew.,12.76567316055298
critical,1,unambiguous,long,object,nonfinal,11,0,As,19.040546417236328
critical,1,unambiguous,long,object,nonfinal,11,1,the,3.442674398422241
critical,1,unambiguous,long,object,nonfinal,11,2,professor,12.699251174926758
critical,1,unambiguous,long,object,nonfinal,11,3,wrote,9.002317428588867
critical,1,unambiguous,long,object,nonfinal,11,4,the,3.008529663085937
critical,1,unambiguous,long,object,nonfinal,11,5,new,7.4896559715271
critical,1,unambiguous,long,object,nonfinal,11,6,chapter,6.965927600860596
critical,1,unambiguous,long,object,nonfinal,11,7,the,7.366528511047363
critical,1,unambiguous,long,object,nonfinal,11,8,textbook,11.498006820678713
critical,1,unambiguous,long,object,nonfinal,11,9,on,5.996104717254639
critical,1,unambiguous,long,object,nonfinal,11,10,biology,10.47523307800293
critical,1,unambiguous,long,object,nonfinal,11,11,grew,9.914775848388672
critical,1,unambiguous,long,object,nonfinal,11,12,much,8.241034507751465
critical,1,unambiguous,long,object,nonfinal,11,13,longer,4.291779041290283
critical,1,unambiguous,long,object,nonfinal,11,14,than,4.953314781188965
critical,1,unambiguous,long,object,nonfinal,11,15,expected.,5.98856782913208
critical,2,ambiguous,short,,final,6,0,While,20.302001953125
critical,2,ambiguous,short,,final,6,1,the,7.08778190612793
critical,2,ambiguous,short,,final,6,2,mom,21.120569229125977
critical,2,ambiguous,short,,final,6,3,dressed,17.292404174804688
critical,2,ambiguous,short,,final,6,4,the,3.505609035491944
critical,2,ambiguous,short,,final,6,5,baby,7.992645740509033
critical,2,ambiguous,short,,final,6,6,cried.,17.863994598388672
critical,2,ambiguous,short,,nonfinal,6,0,While,20.302001953125
critical,2,ambiguous,short,,nonfinal,6,1,the,7.08778190612793
critical,2,ambiguous,short,,nonfinal,6,2,mom,21.120569229125977
critical,2,ambiguous,short,,nonfinal,6,3,dressed,17.292404174804688
critical,2,ambiguous,short,,nonfinal,6,4,the,3.505609035491944
critical,2,ambiguous,short,,nonfinal,6,5,baby,7.992645740509033
critical,2,ambiguous,short,,nonfinal,6,6,cried,10.483986854553224
critical,2,ambiguous,short,,nonfinal,6,7,loudly,8.77525806427002
critical,2,ambiguous,short,,nonfinal,6,8,in,9.758427619934082
critical,2,ambiguous,short,,nonfinal,6,9,her,11.840166091918944
critical,2,ambiguous,short,,nonfinal,6,10,crib.,12.063676357269289
critical,2,ambiguous,long,,final,8,0,While,20.302001953125
critical,2,ambiguous,long,,final,8,1,the,7.08778190612793
critical,2,ambiguous,long,,final,8,2,mom,21.120569229125977
critical,2,ambiguous,long,,final,8,3,dressed,17.292404174804688
critical,2,ambiguous,long,,final,8,4,the,3.505609035491944
critical,2,ambiguous,long,,final,8,5,baby,7.992645740509033
critical,2,ambiguous,long,,final,8,6,fidgeting,29.038099765777588
critical,2,ambiguous,long,,final,8,7,restlessly,34.833767890930176
critical,2,ambiguous,long,,final,8,8,cried.,22.057064533233643
critical,2,ambiguous,long,,nonfinal,8,0,While,20.302001953125
critical,2,ambiguous,long,,nonfinal,8,1,the,7.08778190612793
critical,2,ambiguous,long,,nonfinal,8,2,mom,21.120569229125977
critical,2,ambiguous,long,,nonfinal,8,3,dressed,17.292404174804688
critical,2,ambiguous,long,,nonfinal,8,4,the,3.505609035491944
critical,2,ambiguous,long,,nonfinal,8,5,baby,7.992645740509033
critical,2,ambiguous,long,,nonfinal,8,6,fidgeting,29.038099765777588
critical,2,ambiguous,long,,nonfinal,8,7,restlessly,34.833767890930176
critical,2,ambiguous,long,,nonfinal,8,8,cried,16.897323608398438
critical,2,ambiguous,long,,nonfinal,8,9,loudly,3.874544858932495
critical,2,ambiguous,long,,nonfinal,8,10,in,7.581449031829834
critical,2,ambiguous,long,,nonfinal,8,11,her,7.981743812561035
critical,2,ambiguous,long,,nonfinal,8,12,crib.,13.908828258514404
critical,2,unambiguous,short,comma,final,6,0,While,20.302001953125
critical,2,unambiguous,short,comma,final,6,1,the,7.08778190612793
critical,2,unambiguous,short,comma,final,6,2,mom,21.120569229125977
critical,2,unambiguous,short,comma,final,6,3,"dressed,",24.054032802581787
critical,2,unambiguous,short,comma,final,6,4,the,3.4043703079223637
critical,2,unambiguous,short,comma,final,6,5,baby,8.494169235229492
critical,2,unambiguous,short,comma,final,6,6,cried.,8.98288631439209
critical,2,unambiguous,short,comma,nonfinal,6,0,While,20.302001953125
critical,2,unambiguous,short,comma,nonfinal,6,1,the,7.08778190612793
critical,2,unambiguous,short,comma,nonfinal,6,2,mom,21.120569229125977
critical,2,unambiguous,short,comma,nonfinal,6,3,"dressed,",24.054032802581787
critical,2,unambiguous,short,comma,nonfinal,6,4,the,3.4043703079223637
critical,2,unambiguous,short,comma,nonfinal,6,5,baby,8.494169235229492
critical,2,unambiguous,short,comma,nonfinal,6,6,cried,6.076241970062256
critical,2,unambiguous,short,comma,nonfinal,6,7,loudly,8.981356620788574
critical,2,unambiguous,short,comma,nonfinal,6,8,in,5.065436363220215
critical,2,unambiguous,short,comma,nonfinal,6,9,her,7.1115031242370605
critical,2,unambiguous,short,comma,nonfinal,6,10,crib.,5.724264860153198
critical,2,unambiguous,long,comma,final,8,0,While,20.302001953125
critical,2,unambiguous,long,comma,final,8,1,the,7.08778190612793
critical,2,unambiguous,long,comma,final,8,2,mom,21.120569229125977
critical,2,unambiguous,long,comma,final,8,3,"dressed,",24.054032802581787
critical,2,unambiguous,long,comma,final,8,4,the,3.404367685317993
critical,2,unambiguous,long,comma,final,8,5,baby,8.494169235229492
critical,2,unambiguous,long,comma,final,8,6,fidgeting,24.739661693573
critical,2,unambiguous,long,comma,final,8,7,restlessly,24.07580089569092
critical,2,unambiguous,long,comma,final,8,8,cried.,14.918837070465088
critical,2,unambiguous,long,comma,nonfinal,8,0,While,20.302001953125
critical,2,unambiguous,long,comma,nonfinal,8,1,the,7.08778190612793
critical,2,unambiguous,long,comma,nonfinal,8,2,mom,21.120569229125977
critical,2,unambiguous,long,comma,nonfinal,8,3,"dressed,",24.054032802581787
critical,2,unambiguous,long,comma,nonfinal,8,4,the,3.404367685317993
critical,2,unambiguous,long,comma,nonfinal,8,5,baby,8.494169235229492
critical,2,unambiguous,long,comma,nonfinal,8,6,fidgeting,24.739661693573
critical,2,unambiguous,long,comma,nonfinal,8,7,restlessly,24.07580089569092
critical,2,unambiguous,long,comma,nonfinal,8,8,cried,10.552227973937988
critical,2,unambiguous,long,comma,nonfinal,8,9,loudly,7.0709099769592285
critical,2,unambiguous,long,comma,nonfinal,8,10,in,4.928037643432617
critical,2,unambiguous,long,comma,nonfinal,8,11,her,6.421715259552002
critical,2,unambiguous,long,comma,nonfinal,8,12,crib.,9.48671293258667
critical,2,unambiguous,short,object,final,7,0,While,20.302001953125
critical,2,unambiguous,short,object,final,7,1,the,7.08778190612793
critical,2,unambiguous,short,object,final,7,2,mom,21.120569229125977
critical,2,unambiguous,short,object,final,7,3,dressed,17.292404174804688
critical,2,unambiguous,short,object,final,7,4,herself,15.223516464233398
critical,2,unambiguous,short,object,final,7,5,the,7.381645202636719
critical,2,unambiguous,short,object,final,7,6,baby,8.941624641418457
critical,2,unambiguous,short,object,final,7,7,cried.,15.21718406677246
critical,2,unambiguous,short,object,nonfinal,7,0,While,20.302001953125
critical,2,unambiguous,short,object,nonfinal,7,1,the,7.08778190612793
critical,2,unambiguous,short,object,nonfinal,7,2,mom,21.120569229125977
critical,2,unambiguous,short,object,nonfinal,7,3,dressed,17.292404174804688
critical,2,unambiguous,short,object,nonfinal,7,4,herself,15.223516464233398
critical,2,unambiguous,short,object,nonfinal,7,5,the,7.381645202636719
critical,2,unambiguous,short,object,nonfinal,7,6,baby,8.941624641418457
critical,2,unambiguous,short,object,nonfinal,7,7,cried,7.344005584716797
critical,2,unambiguous,short,object,nonfinal,7,8,loudly,7.693318843841553
critical,2,unambiguous,short,object,nonfinal,7,9,in,9.181028366088867
critical,2,unambiguous,short,object,nonfinal,7,10,her,6.308140754699707
critical,2,unambiguous,short,object,nonfinal,7,11,crib.,12.755793571472168
critical,2,unambiguous,long,object,final,9,0,While,20.302001953125
critical,2,unambiguous,long,object,final,9,1,the,7.08778190612793
critical,2,unambiguous,long,object,final,9,2,mom,21.120569229125977
critical,2,unambiguous,long,object,final,9,3,dressed,17.292404174804688
critical,2,unambiguous,long,object,final,9,4,herself,15.223516464233398
critical,2,unambiguous,long,object,final,9,5,the,7.381645202636719
critical,2,unambiguous,long,object,final,9,6,baby,8.941624641418457
critical,2,unambiguous,long,object,final,9,7,fidgeting,25.450273036956787
critical,2,unambiguous,long,object,final,9,8,restlessly,35.39370155334473
critical,2,unambiguous,long,object,final,9,9,cried.,20.91605854034424
critical,2,unambiguous,long,object,nonfinal,9,0,While,20.302001953125
critical,2,unambiguous,long,object,nonfinal,9,1,the,7.08778190612793
critical,2,unambiguous,long,object,nonfinal,9,2,mom,21.120569229125977
critical,2,unambiguous,long,object,nonfinal,9,3,dressed,17.292404174804688
critical,2,unambiguous,long,object,nonfinal,9,4,herself,15.223516464233398
critical,2,unambiguous,long,object,nonfinal,9,5,the,7.381645202636719
critical,2,unambiguous,long,object,nonfinal,9,6,baby,8.941624641418457
critical,2,unambiguous,long,object,nonfinal,9,7,fidgeting,25.450273036956787
critical,2,unambiguous,long,object,nonfinal,9,8,restlessly,35.39370155334473
critical,2,unambiguous,long,object,nonfinal,9,9,cried,12.915855407714844
critical,2,unambiguous,long,object,nonfinal,9,10,loudly,4.441562175750732
critical,2,unambiguous,long,object,nonfinal,9,11,in,7.330629825592041
critical,2,unambiguous,long,object,nonfinal,9,12,her,5.053871154785156
critical,2,unambiguous,long,object,nonfinal,9,13,crib.,15.242796421051024
critical,3,ambiguous,short,,final,7,0,When,17.556135177612305
critical,3,ambiguous,short,,final,7,1,the,3.614125967025757
critical,3,ambiguous,short,,final,7,2,stern,16.542984008789062
critical,3,ambiguous,short,,final,7,3,boss,19.808185577392575
critical,3,ambiguous,short,,final,7,4,entered,16.666358947753906
critical,3,ambiguous,short,,final,7,5,the,0.1154567673802375
critical,3,ambiguous,short,,final,7,6,office,14.650482177734377
critical,3,ambiguous,short,,final,7,7,quieted.,38.70448875427246
critical,3,ambiguous,short,,nonfinal,7,0,When,17.556135177612305
critical,3,ambiguous,short,,nonfinal,7,1,the,3.614125967025757
critical,3,ambiguous,short,,nonfinal,7,2,stern,16.542984008789062
critical,3,ambiguous,short,,nonfinal,7,3,boss,19.808185577392575
critical,3,ambiguous,short,,nonfinal,7,4,entered,16.666358947753906
critical,3,ambiguous,short,,nonfinal,7,5,the,0.1154567673802375
critical,3,ambiguous,short,,nonfinal,7,6,office,14.650482177734377
critical,3,ambiguous,short,,nonfinal,7,7,quieted,28.16566276550293
critical,3,ambiguous,short,,nonfinal,7,8,down,6.6997575759887695
critical,3,ambiguous,short,,nonfinal,7,9,quickly.,18.840782165527344
critical,3,ambiguous,long,,final,10,0,When,17.556135177612305
critical,3,ambiguous,long,,final,10,1,the,3.614125967025757
critical,3,ambiguous,long,,final,10,2,stern,16.542984008789062
critical,3,ambiguous,long,,final,10,3,boss,19.808185577392575
critical,3,ambiguous,long,,final,10,4,entered,16.666358947753906
critical,3,ambiguous,long,,final,10,5,the,0.1154567673802375
critical,3,ambiguous,long,,final,10,6,office,14.650482177734377
critical,3,ambiguous,long,,final,10,7,bustling,21.853668212890625
critical,3,ambiguous,long,,final,10,8,with,2.1137163639068604
critical,3,ambiguous,long,,final,10,9,activity,9.751008987426758
critical,3,ambiguous,long,,final,10,10,quieted.,35.284226417541504
critical,3,ambiguous,long,,nonfinal,10,0,When,17.556135177612305
critical,3,ambiguous,long,,nonfinal,10,1,the,3.614125967025757
critical,3,ambiguous,long,,nonfinal,10,2,stern,16.542984008789062
critical,3,ambiguous,long,,nonfinal,10,3,boss,19.808185577392575
critical,3,ambiguous,long,,nonfinal,10,4,entered,16.666358947753906
critical,3,ambiguous,long,,nonfinal,10,5,the,0.1154567673802375
critical,3,ambiguous,long,,nonfinal,10,6,office,14.650482177734377
critical,3,ambiguous,long,,nonfinal,10,7,bustling,21.85366439819336
critical,3,ambiguous,long,,nonfinal,10,8,with,2.1137163639068604
critical,3,ambiguous,long,,nonfinal,10,9,activity,9.751008987426758
critical,3,ambiguous,long,,nonfinal,10,10,quieted,26.91219043731689
critical,3,ambiguous,long,,nonfinal,10,11,down,2.3988332748413086
critical,3,ambiguous,long,,nonfinal,10,12,quickly.,19.86489200592041
critical,3,unambiguous,short,comma,final,7,0,When,17.556135177612305
critical,3,unambiguous,short,comma,final,7,1,the,3.614125967025757
critical,3,unambiguous,short,comma,final,7,2,stern,16.542984008789062
critical,3,unambiguous,short,comma,final,7,3,boss,19.808185577392575
critical,3,unambiguous,short,comma,final,7,4,"entered,",26.30958747863769
critical,3,unambiguous,short,comma,final,7,5,the,0.9812504649162292
critical,3,unambiguous,short,comma,final,7,6,office,13.26663303375244
critical,3,unambiguous,short,comma,final,7,7,quieted.,19.523523092269897
critical,3,unambiguous,short,comma,nonfinal,7,0,When,17.556135177612305
critical,3,unambiguous,short,comma,nonfinal,7,1,the,3.614125967025757
critical,3,unambiguous,short,comma,nonfinal,7,2,stern,16.542984008789062
critical,3,unambiguous,short,comma,nonfinal,7,3,boss,19.808185577392575
critical,3,unambiguous,short,comma,nonfinal,7,4,"entered,",26.30958747863769
critical,3,unambiguous,short,comma,nonfinal,7,5,the,0.9812504649162292
critical,3,unambiguous,short,comma,nonfinal,7,6,office,13.26663303375244
critical,3,unambiguous,short,comma,nonfinal,7,7,quieted,16.794835329055786
critical,3,unambiguous,short,comma,nonfinal,7,8,down,2.4104866981506348
critical,3,unambiguous,short,comma,nonfinal,7,9,quickly.,11.776924967765808
critical,3,unambiguous,long,comma,final,10,0,When,17.556135177612305
critical,3,unambiguous,long,comma,final,10,1,the,3.614125967025757
critical,3,unambiguous,long,comma,final,10,2,stern,16.542984008789062
critical,3,unambiguous,long,comma,final,10,3,boss,19.808185577392575
critical,3,unambiguous,long,comma,final,10,4,"entered,",26.30958747863769
critical,3,unambiguous,long,comma,final,10,5,the,0.9812504649162292
critical,3,unambiguous,long,comma,final,10,6,office,13.26663303375244
critical,3,unambiguous,long,comma,final,10,7,bustling,20.219018936157227
critical,3,unambiguous,long,comma,final,10,8,with,1.2932517528533936
critical,3,unambiguous,long,comma,final,10,9,activity,5.151008129119873
critical,3,unambiguous,long,comma,final,10,10,quieted.,23.58112907409668
critical,3,unambiguous,long,comma,nonfinal,10,0,When,17.556135177612305
critical,3,unambiguous,long,comma,nonfinal,10,1,the,3.614125967025757
critical,3,unambiguous,long,comma,nonfinal,10,2,stern,16.542984008789062
critical,3,unambiguous,long,comma,nonfinal,10,3,boss,19.808185577392575
critical,3,unambiguous,long,comma,nonfinal,10,4,"entered,",26.30958747863769
critical,3,unambiguous,long,comma,nonfinal,10,5,the,0.9812504649162292
critical,3,unambiguous,long,comma,nonfinal,10,6,office,13.26663303375244
critical,3,unambiguous,long,comma,nonfinal,10,7,bustling,20.219017028808597
critical,3,unambiguous,long,comma,nonfinal,10,8,with,1.2932517528533936
critical,3,unambiguous,long,comma,nonfinal,10,9,activity,5.151008129119873
critical,3,unambiguous,long,comma,nonfinal,10,10,quieted,18.797697067260746
critical,3,unambiguous,long,comma,nonfinal,10,11,down,1.20432710647583
critical,3,unambiguous,long,comma,nonfinal,10,12,quickly.,10.436140894889832
critical,3,unambiguous,short,object,final,9,0,When,17.556135177612305
critical,3,unambiguous,short,object,final,9,1,the,3.614125967025757
critical,3,unambiguous,short,object,final,9,2,stern,16.542984008789062
critical,3,unambiguous,short,object,final,9,3,boss,19.808185577392575
critical,3,unambiguous,short,object,final,9,4,entered,16.666358947753906
critical,3,unambiguous,short,object,final,9,5,the,0.1154567673802375
critical,3,unambiguous,short,object,final,9,6,room,11.879061698913574
critical,3,unambiguous,short,object,final,9,7,the,1.4626339673995972
critical,3,unambiguous,short,object,final,9,8,office,14.983095169067385
critical,3,unambiguous,short,object,final,9,9,quieted.,29.73971176147461
critical,3,unambiguous,short,object,nonfinal,9,0,When,17.556135177612305
critical,3,unambiguous,short,object,nonfinal,9,1,the,3.614125967025757
critical,3,unambiguous,short,object,nonfinal,9,2,stern,16.542984008789062
critical,3,unambiguous,short,object,nonfinal,9,3,boss,19.808185577392575
critical,3,unambiguous,short,object,nonfinal,9,4,entered,16.666358947753906
critical,3,unambiguous,short,object,nonfinal,9,5,the,0.1154567673802375
critical,3,unambiguous,short,object,nonfinal,9,6,room,11.879061698913574
critical,3,unambiguous,short,object,nonfinal,9,7,the,1.4626339673995972
critical,3,unambiguous,short,object,nonfinal,9,8,office,14.983095169067385
critical,3,unambiguous,short,object,nonfinal,9,9,quieted,22.44617795944214
critical,3,unambiguous,short,object,nonfinal,9,10,down,4.205820560455322
critical,3,unambiguous,short,object,nonfinal,9,11,quickly.,15.164364099502563
critical,3,unambiguous,long,object,final,12,0,When,17.556135177612305
critical,3,unambiguous,long,object,final,12,1,the,3.614125967025757
critical,3,unambiguous,long,object,final,12,2,stern,16.542984008789062
critical,3,unambiguous,long,object,final,12,3,boss,19.808185577392575
critical,3,unambiguous,long,object,final,12,4,entered,16.666358947753906
critical,3,unambiguous,long,object,final,12,5,the,0.1154567673802375
critical,3,unambiguous,long,object,final,12,6,room,11.879061698913574
critical,3,unambiguous,long,object,final,12,7,the,1.4626339673995972
critical,3,unambiguous,long,object,final,12,8,office,14.983095169067385
critical,3,unambiguous,long,object,final,12,9,bustling,19.1765251159668
critical,3,unambiguous,long,object,final,12,10,with,5.650800704956055
critical,3,unambiguous,long,object,final,12,11,activity,10.797701835632324
critical,3,unambiguous,long,object,final,12,12,quieted.,29.88005924224853
critical,3,unambiguous,long,object,nonfinal,12,0,When,17.556135177612305
critical,3,unambiguous,long,object,nonfinal,12,1,the,3.614125967025757
critical,3,unambiguous,long,object,nonfinal,12,2,stern,16.542984008789062
critical,3,unambiguous,long,object,nonfinal,12,3,boss,19.808185577392575
critical,3,unambiguous,long,object,nonfinal,12,4,entered,16.666358947753906
critical,3,unambiguous,long,object,nonfinal,12,5,the,0.1154567673802375
critical,3,unambiguous,long,object,nonfinal,12,6,room,11.879061698913574
critical,3,unambiguous,long,object,nonfinal,12,7,the,1.4626339673995972
critical,3,unambiguous,long,object,nonfinal,12,8,office,14.983095169067385
critical,3,unambiguous,long,object,nonfinal,12,9,bustling,19.1765251159668
critical,3,unambiguous,long,object,nonfinal,12,10,with,5.650800704956055
critical,3,unambiguous,long,object,nonfinal,12,11,activity,10.797701835632324
critical,3,unambiguous,long,object,nonfinal,12,12,quieted,23.53871774673462
critical,3,unambiguous,long,object,nonfinal,12,13,down,1.3963725566864014
critical,3,unambiguous,long,object,nonfinal,12,14,quickly.,16.176705837249756
critical,4,ambiguous,short,,final,6,0,After,18.587234497070312
critical,4,ambiguous,short,,final,6,1,the,2.4606616497039795
critical,4,ambiguous,short,,final,6,2,politician,15.514266967773438
critical,4,ambiguous,short,,final,6,3,signed,11.374381065368652
critical,4,ambiguous,short,,final,6,4,the,1.0314445495605469
critical,4,ambiguous,short,,final,6,5,bill,2.537280559539795
critical,4,ambiguous,short,,final,6,6,passed.,16.81093454360962
critical,4,ambiguous,short,,nonfinal,6,0,After,18.587234497070312
critical,4,ambiguous,short,,nonfinal,6,1,the,2.4606616497039795
critical,4,ambiguous,short,,nonfinal,6,2,politician,15.514266967773438
critical,4,ambiguous,short,,nonfinal,6,3,signed,11.374381065368652
critical,4,ambiguous,short,,nonfinal,6,4,the,1.0314445495605469
critical,4,ambiguous,short,,nonfinal,6,5,bill,2.537280559539795
critical,4,ambiguous,short,,nonfinal,6,6,passed,10.654038429260254
critical,4,ambiguous,short,,nonfinal,6,7,unanimously,8.917044639587402
critical,4,ambiguous,short,,nonfinal,6,8,without,8.240668296813965
